experiment_id,n_estimators,max_depth,min_samples_leaf,low_support_floor,val_micro_f1_calibrated,val_macro_f1_calibrated,test_micro_f1_calibrated,test_macro_f1_calibrated,test_micro_f1_default,test_macro_f1_default
92,900,18.0,3,0.32,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
93,900,18.0,4,0.2,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
94,900,18.0,4,0.24,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
95,900,18.0,4,0.28,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
96,900,18.0,4,0.32,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
97,900,24.0,1,0.2,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
98,900,24.0,1,0.24,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
99,900,24.0,1,0.28,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
100,900,24.0,1,0.32,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
105,900,24.0,3,0.2,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
106,900,24.0,3,0.24,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
107,900,24.0,3,0.28,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
108,900,24.0,3,0.32,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
109,900,24.0,4,0.2,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
110,900,24.0,4,0.24,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
111,900,24.0,4,0.28,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
112,900,24.0,4,0.32,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
